Registro_ANS;CNPJ;Razao_Social;Nome_Fantasia;Modalidade;Logradouro;Numero;Complemento;Bairro;Cidade;UF;CEP;DDD;Telefone;Fax;Endereco_eletronico;Representante;Cargo_Representante;Regiao_de_Comercializacao;Data_Registro_ANS;0,1,2,3,4,5,6,7,8,9,10,11,12
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"FLEBOGRAFIA POR PUNÇÃO VENOSA,,,,AMB,HCO,HSO,REF,PAC,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"FLEBOGRAFIA RETRÓGRADA POR CATETERISMO,,,,AMB,HCO,HSO,REF,PAC,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"HISTEROSSALPINGOGRAFIA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"LINFANGIOADENOGRAFIA,,,,AMB,HCO,HSO,REF,PAC,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"MAMOGRAFIA CONVENCIONAL,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"MAMOGRAFIA DIGITAL (COM DIRETRIZ DE UTILIZAÇÃO),,,,AMB,HCO,HSO,REF,PAC,52,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"MIELOGRAFIA,,,,AMB,HCO,HSO,REF,PAC,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"MORFOMETRIA DIGITAL (COLUNA OU FÊMUR),,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"PIELOGRAFIA ASCENDENTE,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"PLANIGRAFIA DE COLUNA VERTEBRAL,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"PLANIGRAFIA DE OSSO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"PLANIGRAFIA DE TÓRAX, MEDIASTINO OU LARINGE,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"PROCEDIMENTO,""RN"
;;;;;;;;;;;;;;;;;;;;"(alteração)"",VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO"
;;;;;;;;;;;;;;;;;;;;"PLANIGRAFIA LINEAR DE CRÂNIO OU SELA TÚRCICA OU FACE OU MASTÓIDE,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"PNEUMOMIELOGRAFIA SEGMENTAR,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"PORTOGRAFIA TRANS-HEPÁTICA,,,,AMB,HCO,HSO,REF,PAC,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"PUNÇÃO ASPIRATIVA ORIENTADA POR RX (ACRESCENTAR O EXAME DE BASE),,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ABDOME AGUDO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ABDOME SIMPLES,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ADENÓIDES OU CAVUM,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ANTEBRAÇO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ARCOS ZIGOMÁTICOS OU MALAR OU APÓFISES ESTILÓIDES,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ARTICULAÇÃO ACROMIOCLAVICULAR,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ARTICULAÇÃO COXOFEMORAL (QUADRIL),,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ARTICULAÇÃO ESCAPULOUMERAL (OMBRO),,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ARTICULAÇÃO ESTERNOCLAVICULAR,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ARTICULAÇÃO TEMPOROMANDIBULAR,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ARTICULAÇÃO TIBIOTÁRSICA (TORNOZELO),,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ARTICULAÇÕES SACROILÍACAS,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE BACIA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE BRAÇO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE CALCÂNEO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"PROCEDIMENTO,""RN"
;;;;;;;;;;;;;;;;;;;;"(alteração)"",VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO"
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE CLAVÍCULA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE COLUNA CERVICAL,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE COLUNA DORSAL,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE COLUNA DORSO-LOMBAR,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE COLUNA LOMBO-SACRA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE COLUNA TOTAL (TELESPONDILOGRAFIA),,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE CORAÇÃO E VASOS DA BASE,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE COSTELAS,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE COTOVELO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE COXA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE CRÂNIO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ESCÁPULA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ESÔFAGO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ESÔFAGO - HIATO - ESTÔMAGO E DUODENO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ESTERNO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ESTÔMAGO E DUODENO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE JOELHO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE LARINGE OU HIPOFARINGE OU PESCOÇO (PARTES MOLES),,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE MANDÍBULA/MAXILA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"PROCEDIMENTO,""RN"
;;;;;;;;;;;;;;;;;;;;"(alteração)"",VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO"
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE MÃO OU QUIRODÁCTILO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE MÃOS E PUNHOS PARA IDADE ÓSSEA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ÓRBITAS,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE ORELHA, MASTÓIDES OU ROCHEDOS,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE OSSOS DA FACE,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE PATELA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE PÉ OU PODODÁCTILO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE PERNA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE PUNHO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE SACRO-COCCIX,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE SEIOS DA FACE,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE SELA TÚRCICA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA DE TÓRAX,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA INTERPROXIMAL - BITE-WING,,,OD,,,,,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA OCLUSAL,,,OD,,,,,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA PANORÂMICA DE MANDÍBULA/MAXILA (ORTOPANTOMOGRAFIA),,,OD,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA PANORÂMICA DOS MEMBROS INFERIORES,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOGRAFIA PERIAPICAL,,,OD,,,,,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"LEVANTAMENTO RADIOGRÁFICO (EXAME RADIODÔNTICO/PERIAPICAL COMPLETO),,,OD,,,,,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"PROCEDIMENTO,""RN"
;;;;;;;;;;;;;;;;;;;;"(alteração)"",VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO"
;;;;;;;;;;;;;;;;;;;;"RADIOSCOPIA DIAGNÓSTICA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"RADIOSCOPIA PARA ACOMPANHAMENTO DE PROCEDIMENTO CIRÚRGICO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"SIALOGRAFIA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"TESTE DE OCLUSÃO DE ARTÉRIA CARÓTIDA OU VERTEBRAL,,,,AMB,HCO,HSO,REF,PAC,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"TOMOGRAFIA RENAL,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"TRÂNSITO E MORFOLOGIA DO APARELHO DIGESTIVO,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"URETROCISTOGRAFIA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"UROGRAFIA VENOSA COM BEXIGA PRÉ E PÓS-MICCIONAL,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
;;;;;;;;;;;;;;;;;;;;"TERAPÊUTICOS"""
;;;;;;;;;;;;;;;;;;;;"UROGRAFIA VENOSA COM NEFROTOMOGRAFIA,,,,AMB,HCO,HSO,REF,,,RADIOGRAFIAS,MÉTODOS DIAGNÓSTICOS POR IMAGEM,""PROCEDIMENTOS DIAGNÓSTICOS E"
